time,open,high,low,close,volume
2026-03-22 14:30:00,68825.0,68894.4,68784.9,68845.2,15.45368519
2026-03-22 14:45:00,68845.2,68845.2,68650.0,68710.8,3.47765825
2026-03-22 15:00:00,68710.9,68920.9,68710.9,68906.3,21.13575695
2026-03-22 15:15:00,68906.2,68979.5,68817.4,68898.2,8.36474932
2026-03-22 15:30:00,68898.2,68898.2,68724.0,68806.7,11.55159922
2026-03-22 15:45:00,68806.7,68838.5,68745.5,68824.7,12.53192162
2026-03-22 16:00:00,68824.7,68858.8,68763.0,68796.0,7.46285452
2026-03-22 16:15:00,68796.1,68796.1,68704.1,68718.9,5.826634
2026-03-22 16:30:00,68718.9,68766.5,68693.2,68721.7,2.33321205
2026-03-22 16:45:00,68721.7,68833.1,68721.7,68819.1,7.0465261
2026-03-22 17:00:00,68819.1,68826.2,68748.3,68826.2,5.41944466
2026-03-22 17:15:00,68826.2,68833.1,68760.8,68816.9,2.52824289
2026-03-22 17:30:00,68816.9,68816.9,68675.4,68675.4,7.39712663
2026-03-22 17:45:00,68675.4,68726.7,68668.4,68684.5,33.288141
2026-03-22 18:00:00,68684.5,68699.1,68620.0,68699.1,3.70236987
2026-03-22 18:15:00,68699.1,68721.5,68672.4,68694.5,5.10483484
2026-03-22 18:30:00,68694.5,68738.4,68363.9,68478.2,14.14283445
2026-03-22 18:45:00,68478.1,68599.5,68446.7,68599.4,11.15620522
2026-03-22 19:00:00,68599.5,68619.8,68291.0,68322.3,19.25240412
2026-03-22 19:15:00,68331.8,68380.0,68303.4,68303.4,3.85688914
2026-03-22 19:30:00,68300.0,68408.5,68230.0,68408.4,13.77176974
2026-03-22 19:45:00,68408.4,68408.4,68110.8,68180.2,180.81262002
2026-03-22 20:00:00,68180.2,68350.0,68180.2,68341.9,10.79040151
2026-03-22 20:15:00,68341.8,68484.1,68280.1,68307.4,11.94394231
2026-03-22 20:30:00,68321.4,68363.5,68205.7,68363.5,6.44755871
2026-03-22 20:45:00,68363.5,68363.5,68075.0,68184.3,12.23709222
2026-03-22 21:00:00,68184.3,68199.9,67563.2,67744.3,94.58377471
2026-03-22 21:15:00,67756.8,67840.4,67343.1,67799.6,170.56841054
2026-03-22 21:30:00,67799.6,67952.6,67691.0,67863.6,30.10392438
2026-03-22 21:45:00,67863.6,67886.8,67777.0,67871.0,21.94786607
2026-03-22 22:00:00,67872.4,68099.5,67571.2,67918.0,32.70520139
2026-03-22 22:15:00,67918.0,68331.4,67858.5,68251.2,34.89634545
2026-03-22 22:30:00,68250.5,68300.0,68099.4,68124.6,4.64775305
2026-03-22 22:45:00,68124.7,68377.0,68124.6,68309.1,3.52727772
2026-03-22 23:00:00,68309.1,68443.6,68200.1,68328.4,8.91330701
2026-03-22 23:15:00,68320.8,68321.0,68093.4,68099.3,13.73652366
2026-03-22 23:30:00,68099.2,68140.2,67993.4,68121.5,6.84348524
2026-03-22 23:45:00,68112.6,68123.1,67843.7,67857.1,9.06233638
2026-03-23 00:00:00,67857.1,68103.2,67776.6,67969.0,16.5783608
2026-03-23 00:15:00,67958.5,68144.2,67797.5,67978.7,19.76656539
2026-03-23 00:30:00,67975.3,67975.3,67443.2,67697.9,20.98049232
2026-03-23 00:45:00,67694.1,67854.8,67626.5,67677.5,6.95354159
2026-03-23 01:00:00,67677.5,67915.3,67544.3,67812.4,5.91148478
2026-03-23 01:15:00,67812.5,68100.0,67812.5,68091.0,18.91877641
2026-03-23 01:30:00,68065.0,68124.0,67985.5,68014.1,8.71675487
2026-03-23 01:45:00,68014.1,68098.2,67900.1,67900.1,6.52859875
2026-03-23 02:00:00,67900.1,68040.3,67828.7,67828.8,4.57576263
2026-03-23 02:15:00,67828.8,68281.1,67808.6,68257.2,12.31917839
2026-03-23 02:30:00,68241.8,68353.3,68185.3,68250.4,10.22893263
2026-03-23 02:45:00,68243.6,68311.2,68164.3,68308.0,17.43427306
2026-03-23 03:00:00,68307.1,68556.9,68224.8,68227.6,25.10304723
2026-03-23 03:15:00,68227.5,68256.8,68170.8,68185.9,3.11220903
2026-03-23 03:30:00,68194.1,68207.9,68107.7,68192.8,7.68378702
2026-03-23 03:45:00,68192.7,68204.7,68047.4,68057.3,2.5133721
2026-03-23 04:00:00,68057.3,68182.5,68034.2,68149.3,7.01659051
2026-03-23 04:15:00,68149.1,68209.1,68118.0,68209.1,4.40017154
2026-03-23 04:30:00,68209.1,68342.5,68209.1,68269.3,5.53419243
2026-03-23 04:45:00,68269.3,68520.1,68269.2,68519.7,11.1171979
2026-03-23 05:00:00,68519.7,68771.4,68519.7,68738.6,22.34032792
2026-03-23 05:15:00,68738.7,68835.4,68665.8,68665.8,7.55627246
2026-03-23 05:30:00,68665.9,68800.0,68566.0,68629.5,32.72717717
2026-03-23 05:45:00,68615.3,68869.5,68560.6,68869.5,22.81969483
2026-03-23 06:00:00,68869.5,68876.9,68541.4,68572.7,5.45813334
2026-03-23 06:15:00,68572.7,68654.2,68493.4,68541.1,4.45036161
2026-03-23 06:30:00,68541.2,68541.2,67692.8,67797.6,14.43370722
2026-03-23 06:45:00,67797.6,67912.8,67694.0,67837.4,25.28168123
2026-03-23 07:00:00,67837.4,67954.1,67500.1,67937.4,25.79174882
2026-03-23 07:15:00,67937.5,67971.1,67651.0,67794.8,25.99410631
2026-03-23 07:30:00,67794.8,68293.3,67770.8,68293.3,21.3014195
2026-03-23 07:45:00,68293.4,68429.2,68284.3,68297.8,30.21018066
2026-03-23 08:00:00,68307.0,68641.0,68307.0,68630.9,18.38626531
2026-03-23 08:15:00,68622.3,68665.6,68440.6,68444.0,3.32507533
2026-03-23 08:30:00,68444.0,68615.4,68388.8,68503.9,45.04790453
2026-03-23 08:45:00,68503.9,68535.5,68329.5,68424.2,2.43787858
2026-03-23 09:00:00,68424.2,68445.8,68214.5,68251.9,13.34709855
2026-03-23 09:15:00,68251.8,68338.4,68140.4,68208.3,7.64009489
2026-03-23 09:30:00,68221.3,68221.4,67911.8,68107.4,9.71548184
2026-03-23 09:45:00,68107.4,68298.1,68107.4,68284.3,8.26339122
2026-03-23 10:00:00,68303.8,68702.5,68291.1,68595.7,18.30983495
2026-03-23 10:15:00,68583.0,68590.0,68393.5,68418.3,20.43056683
2026-03-23 10:30:00,68434.3,68448.4,68287.7,68373.9,5.28932061
2026-03-23 10:45:00,68387.9,68554.1,68367.5,68540.9,10.31876673
2026-03-23 11:00:00,68540.9,71479.0,68540.8,70901.1,306.1856441
2026-03-23 11:15:00,70943.4,71250.6,70277.4,70686.9,128.21344403
2026-03-23 11:30:00,70686.9,71187.0,70399.1,70609.6,117.03521724
2026-03-23 11:45:00,70629.4,70662.9,70047.9,70070.8,99.14182483
2026-03-23 12:00:00,70089.5,70227.4,69669.6,69990.8,95.95793166
2026-03-23 12:15:00,69990.8,70477.1,69964.5,70324.9,48.27001017
2026-03-23 12:30:00,70325.1,70744.9,70172.5,70707.6,52.86965865
2026-03-23 12:45:00,70700.1,70847.4,70560.0,70719.9,47.9674597
2026-03-23 13:00:00,70719.9,70867.2,70590.0,70724.5,34.39598707
2026-03-23 13:15:00,70724.6,70875.7,70724.6,70773.1,14.78596038
2026-03-23 13:30:00,70776.6,71387.0,70635.4,71183.4,77.26573542
2026-03-23 13:45:00,71197.8,71605.6,71006.1,71442.6,83.20499721
2026-03-23 14:00:00,71442.7,71816.6,71371.5,71516.8,106.6797128
2026-03-23 14:15:00,71510.3,71724.8,71278.7,71334.4,45.67818705
2026-03-23 14:30:00,71334.4,71499.9,71216.8,71360.1,29.12251505
2026-03-23 14:45:00,71360.1,71484.0,71131.4,71448.9,21.70080183
2026-03-23 15:00:00,71437.7,71624.1,71347.0,71355.7,27.50404444
2026-03-23 15:15:00,71355.6,71356.0,70870.0,70897.7,61.8960581
2026-03-23 15:30:00,70897.7,70924.2,70569.2,70639.7,40.64156834
2026-03-23 15:45:00,70639.7,70821.8,70101.0,70103.8,62.57594686
2026-03-23 16:00:00,70109.4,70526.8,70109.4,70526.8,21.74354233
2026-03-23 16:15:00,70517.8,70527.9,70190.8,70203.1,20.43431827
2026-03-23 16:30:00,70203.2,70499.0,70140.6,70431.5,15.74448475
2026-03-23 16:45:00,70431.5,70714.2,70420.9,70533.8,46.0755555
2026-03-23 17:00:00,70533.8,70717.4,70457.6,70617.5,6.40776669
2026-03-23 17:15:00,70617.5,70641.5,70340.6,70509.8,20.63731656
2026-03-23 17:30:00,70509.8,71069.6,70509.7,70857.2,43.70001041
2026-03-23 17:45:00,70857.2,71085.2,70852.5,71067.7,6.84617159
2026-03-23 18:00:00,71067.8,71144.0,70900.0,70976.6,15.75079117
2026-03-23 18:15:00,70966.0,71025.1,70864.8,70882.1,10.03595738
2026-03-23 18:30:00,70882.1,71115.2,70882.0,71022.3,12.07850094
2026-03-23 18:45:00,71022.2,71164.8,70955.5,71061.8,19.59887952
2026-03-23 19:00:00,71061.8,71200.0,70868.5,70910.3,46.44617639
2026-03-23 19:15:00,70910.4,71055.2,70811.8,71016.9,10.28036087
2026-03-23 19:30:00,71014.4,71040.5,70840.1,70886.5,17.37311673
2026-03-23 19:45:00,70886.5,70970.9,70650.1,70679.3,23.1869274
2026-03-23 20:00:00,70662.6,70784.6,70561.7,70784.6,8.69501738
2026-03-23 20:15:00,70783.9,70804.5,70727.5,70784.5,12.70295733
2026-03-23 20:30:00,70784.5,70967.9,70776.4,70919.6,15.98802433
2026-03-23 20:45:00,70919.6,70932.2,70853.2,70888.0,5.83750184
2026-03-23 21:00:00,70895.1,70969.9,70813.1,70814.0,5.45032018
2026-03-23 21:15:00,70814.1,70902.0,70814.1,70884.1,5.89529508
2026-03-23 21:30:00,70884.2,70978.7,70869.9,70932.3,7.51788767
2026-03-23 21:45:00,70932.3,70965.3,70833.3,70833.4,3.21378017
2026-03-23 22:00:00,70836.4,70866.7,70548.5,70713.7,27.86401173
2026-03-23 22:15:00,70703.5,70703.5,70586.9,70635.3,4.22014132
2026-03-23 22:30:00,70635.3,70682.6,70499.3,70682.5,88.61933468
2026-03-23 22:45:00,70682.6,70774.3,70655.5,70761.2,23.53649749
2026-03-23 23:00:00,70761.2,70773.8,70527.6,70533.2,14.35190784
2026-03-23 23:15:00,70533.2,70681.7,70394.1,70670.0,77.43457306
2026-03-23 23:30:00,70670.1,70775.6,70602.5,70743.1,87.9596734
2026-03-23 23:45:00,70743.1,70951.9,70718.7,70887.2,9.66051156
2026-03-24 00:00:00,70887.2,71067.4,70766.0,70782.1,25.9814951
2026-03-24 00:15:00,70766.1,70805.3,70645.1,70676.1,7.60764338
2026-03-24 00:30:00,70683.2,70697.2,70421.1,70586.3,11.44461142
2026-03-24 00:45:00,70586.3,70782.6,70568.3,70671.3,2.38697023
2026-03-24 01:00:00,70671.4,70694.8,70520.0,70546.8,22.25732392
2026-03-24 01:15:00,70546.8,70546.8,70520.0,70520.0,36.29489008
